country,iso_code,date,daily_vaccinations,cumulative_vaccinations,vaccines,day,iso_code,location,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,vaccinated_population_percent
Hungary,HUN,2021-02-21,18222,646445,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",56,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.0669
Hungary,HUN,2021-02-22,8354,654799,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",57,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.0678
Hungary,HUN,2021-02-23,17034,671833,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",58,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.0695
Hungary,HUN,2021-02-24,39296,711129,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",59,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.0736
Hungary,HUN,2021-02-25,42759,753888,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",60,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.0780
Hungary,HUN,2021-02-26,46103,799991,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",61,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.0828
Hungary,HUN,2021-02-27,119173,919164,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",62,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.0951
Hungary,HUN,2021-02-28,9757,928921,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",63,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.0962
Hungary,HUN,2021-03-01,37586,966507,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",64,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.1000
Hungary,HUN,2021-03-02,36881,1003388,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",65,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.1039
Hungary,HUN,2021-03-03,41188,1044576,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",66,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.1081
Hungary,HUN,2021-03-04,90087,1134663,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",67,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.1175
Hungary,HUN,2021-03-05,111697,1246360,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",68,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.1290
Hungary,HUN,2021-03-06,34597,1280957,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",69,HUN,Hungary,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,0.1326
Iceland,ISL,2020-12-30,4875,4875,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0143
Iceland,ISL,2020-12-31,63,4938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0145
Iceland,ISL,2021-01-01,63,5001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0147
Iceland,ISL,2021-01-02,63,5064,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0148
Iceland,ISL,2021-01-03,63,5127,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",5,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0150
Iceland,ISL,2021-01-04,63,5190,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0152
Iceland,ISL,2021-01-05,63,5253,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",7,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0154
Iceland,ISL,2021-01-06,63,5316,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",8,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0156
Iceland,ISL,2021-01-07,63,5379,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",9,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0158
Iceland,ISL,2021-01-08,63,5442,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0159
Iceland,ISL,2021-01-09,63,5505,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0161
Iceland,ISL,2021-01-10,63,5568,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0163
Iceland,ISL,2021-01-11,63,5631,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",13,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0165
Iceland,ISL,2021-01-12,63,5694,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0167
Iceland,ISL,2021-01-13,63,5757,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",15,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0169
Iceland,ISL,2021-01-14,63,5820,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0171
Iceland,ISL,2021-01-15,63,5883,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0172
Iceland,ISL,2021-01-16,63,5946,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0174
Iceland,ISL,2021-01-17,63,6009,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0176
Iceland,ISL,2021-01-18,63,6072,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",20,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0178
Iceland,ISL,2021-01-19,63,6135,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0180
Iceland,ISL,2021-01-20,63,6198,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",22,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0182
Iceland,ISL,2021-01-21,312,6510,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",23,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0191
Iceland,ISL,2021-01-22,560,7070,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0207
Iceland,ISL,2021-01-23,809,7879,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0231
Iceland,ISL,2021-01-24,1057,8936,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",26,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0262
Iceland,ISL,2021-01-25,1306,10242,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0300
Iceland,ISL,2021-01-26,1318,11560,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",28,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0339
Iceland,ISL,2021-01-27,1331,12891,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",29,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0378
Iceland,ISL,2021-01-28,1103,13994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",30,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0410
Iceland,ISL,2021-01-29,874,14868,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",31,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0436
Iceland,ISL,2021-01-30,646,15514,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",32,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0455
Iceland,ISL,2021-01-31,417,15931,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",33,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0467
Iceland,ISL,2021-02-01,189,16120,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",34,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0472
Iceland,ISL,2021-02-02,197,16317,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",35,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0478
Iceland,ISL,2021-02-03,204,16521,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",36,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0484
Iceland,ISL,2021-02-04,215,16736,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",37,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0490
Iceland,ISL,2021-02-05,226,16962,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",38,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0497
Iceland,ISL,2021-02-06,204,17166,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0503
Iceland,ISL,2021-02-07,182,17348,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",40,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0508
Iceland,ISL,2021-02-08,159,17507,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",41,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0513
Iceland,ISL,2021-02-09,200,17707,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",42,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0519
Iceland,ISL,2021-02-10,241,17948,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",43,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0526
Iceland,ISL,2021-02-11,271,18219,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",44,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0534
Iceland,ISL,2021-02-12,301,18520,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",45,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0543
Iceland,ISL,2021-02-13,305,18825,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",46,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0552
Iceland,ISL,2021-02-14,309,19134,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",47,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0561
Iceland,ISL,2021-02-15,312,19446,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",48,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0570
Iceland,ISL,2021-02-16,187,19633,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",49,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0575
Iceland,ISL,2021-02-17,1538,21171,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",50,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0620
Iceland,ISL,2021-02-18,3284,24455,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",51,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0717
Iceland,ISL,2021-02-19,865,25320,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",52,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0742
Iceland,ISL,2021-02-20,957,26277,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",53,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0770
Iceland,ISL,2021-02-21,1044,27321,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0801
Iceland,ISL,2021-02-22,1131,28452,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",55,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0834
Iceland,ISL,2021-02-23,171,28623,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",56,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0839
Iceland,ISL,2021-02-24,1160,29783,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",57,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0873
Iceland,ISL,2021-02-25,943,30726,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",58,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0900
Iceland,ISL,2021-02-26,706,31432,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",59,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0921
Iceland,ISL,2021-02-27,895,32327,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",60,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0947
Iceland,ISL,2021-02-28,871,33198,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",61,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0973
Iceland,ISL,2021-03-01,846,34044,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",62,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.0998
Iceland,ISL,2021-03-02,152,34196,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",63,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.1002
Iceland,ISL,2021-03-03,975,35171,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",64,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.1031
Iceland,ISL,2021-03-04,1106,36277,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",65,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.1063
Iceland,ISL,2021-03-05,553,36830,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",66,ISL,Iceland,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,0.1079
India,IND,2021-01-16,191181,191181,"Covaxin, Oxford/AstraZeneca",1,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0001
India,IND,2021-01-17,33120,224301,"Covaxin, Oxford/AstraZeneca",2,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0002
India,IND,2021-01-18,229748,454049,"Covaxin, Oxford/AstraZeneca",3,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0003
India,IND,2021-01-19,220786,674835,"Covaxin, Oxford/AstraZeneca",4,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0005
India,IND,2021-01-20,131649,806484,"Covaxin, Oxford/AstraZeneca",5,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0006
India,IND,2021-01-21,237050,1043534,"Covaxin, Oxford/AstraZeneca",6,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0008
India,IND,2021-01-22,347058,1390592,"Covaxin, Oxford/AstraZeneca",7,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0010
India,IND,2021-01-23,191609,1582201,"Covaxin, Oxford/AstraZeneca",8,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0011
India,IND,2021-01-24,33303,1615504,"Covaxin, Oxford/AstraZeneca",9,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0012
India,IND,2021-01-25,408305,2023809,"Covaxin, Oxford/AstraZeneca",10,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0015
India,IND,2021-01-26,5671,2029480,"Covaxin, Oxford/AstraZeneca",11,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0015
India,IND,2021-01-27,326499,2355979,"Covaxin, Oxford/AstraZeneca",12,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0017
India,IND,2021-01-28,572074,2928053,"Covaxin, Oxford/AstraZeneca",13,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0021
India,IND,2021-01-29,571974,3500027,"Covaxin, Oxford/AstraZeneca",14,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0025
India,IND,2021-01-30,244307,3744334,"Covaxin, Oxford/AstraZeneca",15,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0027
India,IND,2021-01-31,14509,3758843,"Covaxin, Oxford/AstraZeneca",16,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0027
India,IND,2021-02-01,191313,3950156,"Covaxin, Oxford/AstraZeneca",17,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0029
India,IND,2021-02-02,188762,4138918,"Covaxin, Oxford/AstraZeneca",18,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0030
India,IND,2021-02-03,310634,4449552,"Covaxin, Oxford/AstraZeneca",19,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0032
India,IND,2021-02-04,509893,4959445,"Covaxin, Oxford/AstraZeneca",20,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0036
India,IND,2021-02-05,457404,5416849,"Covaxin, Oxford/AstraZeneca",21,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0039
India,IND,2021-02-06,358473,5775322,"Covaxin, Oxford/AstraZeneca",22,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0042
India,IND,2021-02-07,37040,5812362,"Covaxin, Oxford/AstraZeneca",23,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0042
India,IND,2021-02-08,446646,6259008,"Covaxin, Oxford/AstraZeneca",24,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0045
India,IND,2021-02-09,352553,6611561,"Covaxin, Oxford/AstraZeneca",25,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0048
India,IND,2021-02-10,405553,7017114,"Covaxin, Oxford/AstraZeneca",26,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0051
India,IND,2021-02-11,487896,7505010,"Covaxin, Oxford/AstraZeneca",27,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0054
India,IND,2021-02-12,462637,7967647,"Covaxin, Oxford/AstraZeneca",28,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0058
India,IND,2021-02-13,84807,8052454,"Covaxin, Oxford/AstraZeneca",29,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0058
India,IND,2021-02-14,353179,8405633,"Covaxin, Oxford/AstraZeneca",30,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0061
India,IND,2021-02-15,322538,8728171,"Covaxin, Oxford/AstraZeneca",31,IND,India,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0063
